com,domain,planner,cdkey,akey,gn,pkey,fkey,solved,steps,time
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-7,IPC2002-Satellite-strips-sat-u-7,IPC2002-Satellite-VHPOP-strips-sat-u-7,1,137,160
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-8,IPC2002-Satellite-strips-sat-u-8,IPC2002-Satellite-VHPOP-strips-sat-u-8,1,193,260
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-9,IPC2002-Satellite-strips-sat-u-9,IPC2002-Satellite-VHPOP-strips-sat-u-9,1,192,620
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-10,IPC2002-Satellite-strips-sat-u-10,IPC2002-Satellite-VHPOP-strips-sat-u-10,1,231,750
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-11,IPC2002-Satellite-strips-sat-u-11,IPC2002-Satellite-VHPOP-strips-sat-u-11,1,272,1010
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-12,IPC2002-Satellite-strips-sat-u-12,IPC2002-Satellite-VHPOP-strips-sat-u-12,1,369,1960
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-13,IPC2002-Satellite-strips-sat-u-13,IPC2002-Satellite-VHPOP-strips-sat-u-13,1,466,3530
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-14,IPC2002-Satellite-strips-sat-u-14,IPC2002-Satellite-VHPOP-strips-sat-u-14,1,290,720
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-15,IPC2002-Satellite-strips-sat-u-15,IPC2002-Satellite-VHPOP-strips-sat-u-15,1,383,1560
IPC2002,Satellite,VHPOP,IPC2002-Satellite,IPC2002-Satellite-VHPOP,strips-sat-u-16,IPC2002-Satellite-strips-sat-u-16,IPC2002-Satellite-VHPOP-strips-sat-u-16,1,362,1470
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-2,IPC2002-ZenoTravel-ZTRAVEL-1-2,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-2,1,1,0
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-3,IPC2002-ZenoTravel-ZTRAVEL-1-3,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-3,1,6,10
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-2-4,1,6,20
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-2-5,1,8,10
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-2-4,1,11,20
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-2-5,1,13,40
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-2-6,IPC2002-ZenoTravel-ZTRAVEL-2-6,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-2-6,1,18,30
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-3-6,IPC2002-ZenoTravel-ZTRAVEL-3-6,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-3-6,1,17,90
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-3-7,IPC2002-ZenoTravel-ZTRAVEL-3-7,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-3-7,1,26,130
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-20,IPC2002-ZenoTravel-ZTRAVEL-1-20,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-20,1,27,120
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-21,IPC2002-ZenoTravel-ZTRAVEL-1-21,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-21,1,16,320
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-22,IPC2002-ZenoTravel-ZTRAVEL-1-22,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-22,1,23,370
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-23,IPC2002-ZenoTravel-ZTRAVEL-1-23,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-23,1,30,470
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-24,IPC2002-ZenoTravel-ZTRAVEL-1-24,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-24,1,32,25130
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-25,IPC2002-ZenoTravel-ZTRAVEL-1-25,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-25,1,44,180200
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-26,IPC2002-ZenoTravel-ZTRAVEL-1-26,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-26,1,47,71440
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-27,IPC2002-ZenoTravel-ZTRAVEL-1-27,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-27,1,80,209000
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-28,IPC2002-ZenoTravel-ZTRAVEL-1-28,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-28,1,73,103130
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-29,IPC2002-ZenoTravel-ZTRAVEL-1-29,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-29,1,100,352560
IPC2002,ZenoTravel,FF.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.quality,ZTRAVEL-1-30,IPC2002-ZenoTravel-ZTRAVEL-1-30,IPC2002-ZenoTravel-FF.quality-ZTRAVEL-1-30,1,105,1073350
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-2,IPC2002-ZenoTravel-ZTRAVEL-1-2,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-2,1,1,0
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-3,IPC2002-ZenoTravel-ZTRAVEL-1-3,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-3,1,6,0
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-2-4,1,6,0
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-2-5,1,11,20
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-2-4,1,11,10
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-2-5,1,12,0
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-2-6,IPC2002-ZenoTravel-ZTRAVEL-2-6,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-2-6,1,16,10
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-3-6,IPC2002-ZenoTravel-ZTRAVEL-3-6,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-3-6,1,12,10
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-3-7,IPC2002-ZenoTravel-ZTRAVEL-3-7,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-3-7,1,24,20
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-20,IPC2002-ZenoTravel-ZTRAVEL-1-20,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-20,1,24,10
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-21,IPC2002-ZenoTravel-ZTRAVEL-1-21,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-21,1,14,30
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-22,IPC2002-ZenoTravel-ZTRAVEL-1-22,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-22,1,23,20
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-23,IPC2002-ZenoTravel-ZTRAVEL-1-23,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-23,1,28,30
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-24,IPC2002-ZenoTravel-ZTRAVEL-1-24,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-24,1,34,390
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-25,IPC2002-ZenoTravel-ZTRAVEL-1-25,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-25,1,41,790
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-26,IPC2002-ZenoTravel-ZTRAVEL-1-26,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-26,1,45,820
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-27,IPC2002-ZenoTravel-ZTRAVEL-1-27,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-27,1,69,2820
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-28,IPC2002-ZenoTravel-ZTRAVEL-1-28,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-28,1,62,2760
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-29,IPC2002-ZenoTravel-ZTRAVEL-1-29,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-29,1,83,8470
IPC2002,ZenoTravel,FF.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-FF.speed,ZTRAVEL-1-30,IPC2002-ZenoTravel-ZTRAVEL-1-30,IPC2002-ZenoTravel-FF.speed-ZTRAVEL-1-30,1,90,8080
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-2,IPC2002-ZenoTravel-ZTRAVEL-1-2,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-2,1,1,10
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-3,IPC2002-ZenoTravel-ZTRAVEL-1-3,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-3,1,6,270
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-LPG-ZTRAVEL-2-4,1,6,20
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-LPG-ZTRAVEL-2-5,1,11,50
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-LPG-ZTRAVEL-2-4,1,11,30
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-LPG-ZTRAVEL-2-5,1,12,80
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-2-6,IPC2002-ZenoTravel-ZTRAVEL-2-6,IPC2002-ZenoTravel-LPG-ZTRAVEL-2-6,1,16,1890
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-3-6,IPC2002-ZenoTravel-ZTRAVEL-3-6,IPC2002-ZenoTravel-LPG-ZTRAVEL-3-6,1,12,90
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-3-7,IPC2002-ZenoTravel-ZTRAVEL-3-7,IPC2002-ZenoTravel-LPG-ZTRAVEL-3-7,1,29,8840
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-20,IPC2002-ZenoTravel-ZTRAVEL-1-20,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-20,1,32,650
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-21,IPC2002-ZenoTravel-ZTRAVEL-1-21,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-21,1,19,200
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-22,IPC2002-ZenoTravel-ZTRAVEL-1-22,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-22,1,35,1720
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-23,IPC2002-ZenoTravel-ZTRAVEL-1-23,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-23,1,38,2600
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-24,IPC2002-ZenoTravel-ZTRAVEL-1-24,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-24,1,45,4530
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-25,IPC2002-ZenoTravel-ZTRAVEL-1-25,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-25,1,67,16740
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-26,IPC2002-ZenoTravel-ZTRAVEL-1-26,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-26,1,63,16100
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-27,IPC2002-ZenoTravel-ZTRAVEL-1-27,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-27,1,98,71590
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-28,IPC2002-ZenoTravel-ZTRAVEL-1-28,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-28,1,91,93890
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-29,IPC2002-ZenoTravel-ZTRAVEL-1-29,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-29,1,113,178440
IPC2002,ZenoTravel,LPG,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG,ZTRAVEL-1-30,IPC2002-ZenoTravel-ZTRAVEL-1-30,IPC2002-ZenoTravel-LPG-ZTRAVEL-1-30,1,126,427950
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-2,IPC2002-ZenoTravel-ZTRAVEL-1-2,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-2,1,1,10
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-3,IPC2002-ZenoTravel-ZTRAVEL-1-3,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-3,1,6,100
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-2-4,1,6,20
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-2-5,1,8,590
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-2-4,1,11,30
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-2-5,1,12,80
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-2-6,IPC2002-ZenoTravel-ZTRAVEL-2-6,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-2-6,1,15,360160
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-3-6,IPC2002-ZenoTravel-ZTRAVEL-3-6,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-3-6,1,12,60
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-3-7,IPC2002-ZenoTravel-ZTRAVEL-3-7,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-3-7,1,23,67480
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-20,IPC2002-ZenoTravel-ZTRAVEL-1-20,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-20,1,30,530140
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-21,IPC2002-ZenoTravel-ZTRAVEL-1-21,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-21,1,15,120
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-22,IPC2002-ZenoTravel-ZTRAVEL-1-22,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-22,1,33,78400
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-23,IPC2002-ZenoTravel-ZTRAVEL-1-23,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-23,1,38,459290
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-24,IPC2002-ZenoTravel-ZTRAVEL-1-24,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-24,1,34,273210
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-25,IPC2002-ZenoTravel-ZTRAVEL-1-25,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-25,1,54,439000
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-26,IPC2002-ZenoTravel-ZTRAVEL-1-26,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-26,1,63,16100
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-27,IPC2002-ZenoTravel-ZTRAVEL-1-27,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-27,1,96,367160
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-28,IPC2002-ZenoTravel-ZTRAVEL-1-28,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-28,1,91,93890
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-29,IPC2002-ZenoTravel-ZTRAVEL-1-29,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-29,1,113,178440
IPC2002,ZenoTravel,LPG.quality,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.quality,ZTRAVEL-1-30,IPC2002-ZenoTravel-ZTRAVEL-1-30,IPC2002-ZenoTravel-LPG.quality-ZTRAVEL-1-30,1,126,427950
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-2,IPC2002-ZenoTravel-ZTRAVEL-1-2,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-2,1,1,10
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-3,IPC2002-ZenoTravel-ZTRAVEL-1-3,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-3,1,7,20
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-2-4,1,6,20
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-2-5,1,11,20
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-2-4,IPC2002-ZenoTravel-ZTRAVEL-2-4,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-2-4,1,14,20
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-2-5,IPC2002-ZenoTravel-ZTRAVEL-2-5,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-2-5,1,13,30
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-2-6,IPC2002-ZenoTravel-ZTRAVEL-2-6,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-2-6,1,18,50
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-3-6,IPC2002-ZenoTravel-ZTRAVEL-3-6,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-3-6,1,13,70
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-3-7,IPC2002-ZenoTravel-ZTRAVEL-3-7,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-3-7,1,25,200
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-20,IPC2002-ZenoTravel-ZTRAVEL-1-20,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-20,1,38,230
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-21,IPC2002-ZenoTravel-ZTRAVEL-1-21,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-21,1,15,120
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-22,IPC2002-ZenoTravel-ZTRAVEL-1-22,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-22,1,37,450
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-23,IPC2002-ZenoTravel-ZTRAVEL-1-23,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-23,1,57,1770
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-24,IPC2002-ZenoTravel-ZTRAVEL-1-24,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-24,1,45,4530
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-25,IPC2002-ZenoTravel-ZTRAVEL-1-25,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-25,1,63,14810
IPC2002,ZenoTravel,LPG.speed,IPC2002-ZenoTravel,IPC2002-ZenoTravel-LPG.speed,ZTRAVEL-1-26,IPC2002-ZenoTravel-ZTRAVEL-1-26,IPC2002-ZenoTravel-LPG.speed-ZTRAVEL-1-26,1,63,16100
