Planner,P2,Problem,Time,# Steps
shop,SHOP,freecell-6-2,0.82,60
shop,SHOP,freecell-6-3,0.5,44
shop,SHOP,freecell-6-4,0.67,53
shop,SHOP,freecell-6-5,0.94,50
shop,SHOP,freecell-7-1,0.98,54
shop,SHOP,freecell-7-2,0.81,46
shop,SHOP,freecell-7-3,0.87,56
shop,SHOP,freecell-7-4,1.17,64
shop,SHOP,freecell-7-5,1.67,56
shop,SHOP,freecell-8-1,1.71,86
shop,SHOP,freecell-8-2,1.33,70
shop,SHOP,freecell-8-3,0.96,60
shop,SHOP,freecell-8-4,1.56,79
shop,SHOP,freecell-8-5,1.87,70
shop,SHOP,freecell-9-1,2.23,79
shop,SHOP,freecell-9-2,1.72,95
shop,SHOP,freecell-9-3,1.54,86
shop,SHOP,freecell-9-4,2.34,90
shop,SHOP,freecell-9-5,2.74,98
talplan,TALplanner,freecell-10-1,3.517,394
talplan,TALplanner,freecell-10-2,0.927,57
talplan,TALplanner,freecell-10-3,0.907,55
talplan,TALplanner,freecell-10-4,4.207,1110
talplan,TALplanner,freecell-10-5,3.367,263
talplan,TALplanner,freecell-11-1,4.597,1087
talplan,TALplanner,freecell-11-2,1.137,64
talplan,TALplanner,freecell-11-3,2.737,62
talplan,TALplanner,freecell-11-4,3.557,357
talplan,TALplanner,freecell-11-5,4.297,794
talplan,TALplanner,freecell-12-1,4.367,1292
talplan,TALplanner,freecell-12-2,1.247,70
talplan,TALplanner,freecell-12-3,3.457,166
talplan,TALplanner,freecell-12-4,5.897,1837
talplan,TALplanner,freecell-12-5,20.587,3073
talplan,TALplanner,freecell-13-1,4.307,545
talplan,TALplanner,freecell-13-2,1.847,80
talplan,TALplanner,freecell-13-3,3.677,405
talplan,TALplanner,freecell-13-4,219.537,2068
talplan,TALplanner,freecell-13-5,7.217,4793
talplan,TALplanner,freecell-2-1,0.147,9
talplan,TALplanner,freecell-2-2,0.137,8
talplan,TALplanner,freecell-2-3,0.127,8
talplan,TALplanner,freecell-2-4,0.147,8
talplan,TALplanner,freecell-2-5,0.147,9
talplan,TALplanner,freecell-3-1,0.137,14
talplan,TALplanner,freecell-3-2,0.147,13
talplan,TALplanner,freecell-3-3,0.157,12
talplan,TALplanner,freecell-3-4,0.147,12
talplan,TALplanner,freecell-3-5,0.147,13
talplan,TALplanner,freecell-4-1,0.167,19
talplan,TALplanner,freecell-4-2,0.167,18
talplan,TALplanner,freecell-4-3,0.177,18
talplan,TALplanner,freecell-4-4,0.157,18
talplan,TALplanner,freecell-4-5,0.167,19
talplan,TALplanner,freecell-5-1,0.237,26
talplan,TALplanner,freecell-5-2,0.157,25
talplan,TALplanner,freecell-5-3,0.207,25
talplan,TALplanner,freecell-5-4,0.207,23
talplan,TALplanner,freecell-5-5,0.197,26
talplan,TALplanner,freecell-6-1,0.277,31
talplan,TALplanner,freecell-6-2,0.197,31
talplan,TALplanner,freecell-6-3,0.247,30
talplan,TALplanner,freecell-6-4,0.257,29
talplan,TALplanner,freecell-6-5,0.277,33
talplan,TALplanner,freecell-7-1,1.057,39
talplan,TALplanner,freecell-7-2,0.307,37
talplan,TALplanner,freecell-7-3,0.357,34
talplan,TALplanner,freecell-7-4,1.647,40
talplan,TALplanner,freecell-7-5,0.887,41
talplan,TALplanner,freecell-8-1,3.197,67
talplan,TALplanner,freecell-8-2,0.367,40
talplan,TALplanner,freecell-8-3,0.457,43
talplan,TALplanner,freecell-8-4,3.577,123
talplan,TALplanner,freecell-8-5,2.697,55
talplan,TALplanner,freecell-9-1,2.617,52
talplan,TALplanner,freecell-9-2,0.537,49
talplan,TALplanner,freecell-9-3,0.937,48
talplan,TALplanner,freecell-9-4,3.227,97
talplan,TALplanner,freecell-9-5,3.317,228
blackbox,BlackBox,freecell-2-1,10.208961,9
blackbox,BlackBox,freecell-2-2,6.154312,8
blackbox,BlackBox,freecell-2-3,1.568404,9
blackbox,BlackBox,freecell-2-4,13.565822,9
blackbox,BlackBox,freecell-2-5,5.486848,9
edelkamp,Mips,freecell-10-3,117.6,75
edelkamp,Mips,freecell-11-3,336.02,106
edelkamp,Mips,freecell-2-1,0.19,9
edelkamp,Mips,freecell-2-2,0.21,9
edelkamp,Mips,freecell-2-3,0.19,9
edelkamp,Mips,freecell-2-4,0.19,10
edelkamp,Mips,freecell-2-5,0.21,10
edelkamp,Mips,freecell-3-1,0.33,17
edelkamp,Mips,freecell-3-2,0.31,17
edelkamp,Mips,freecell-3-3,0.31,16
edelkamp,Mips,freecell-3-4,0.28,13
edelkamp,Mips,freecell-3-5,0.29,15
edelkamp,Mips,freecell-4-1,1.39,28
edelkamp,Mips,freecell-4-2,0.61,29
edelkamp,Mips,freecell-4-3,0.56,22
edelkamp,Mips,freecell-4-4,0.87,26
edelkamp,Mips,freecell-4-5,2.04,37
edelkamp,Mips,freecell-5-1,1.55,41
edelkamp,Mips,freecell-5-2,1.14,33
edelkamp,Mips,freecell-5-3,6.23,35
edelkamp,Mips,freecell-5-4,0.87,27
edelkamp,Mips,freecell-6-1,5.8,52
edelkamp,Mips,freecell-6-2,4.77,40
edelkamp,Mips,freecell-6-3,4.54,39
edelkamp,Mips,freecell-6-4,2.57,39
edelkamp,Mips,freecell-6-5,5.79,51
edelkamp,Mips,freecell-7-1,70.53,54
edelkamp,Mips,freecell-7-2,11.82,49
edelkamp,Mips,freecell-7-3,7.49,48
edelkamp,Mips,freecell-8-2,138.29,58
edelkamp,Mips,freecell-8-3,37.87,66
edelkamp,Mips,freecell-9-1,1079,92
edelkamp,Mips,freecell-9-2,69.06,71
edelkamp,Mips,freecell-9-3,134.47,66
edelkamp,Mips,freecell-9-4,470.5,83
hoffmann,FF,freecell-10-1,35.799999,87
hoffmann,FF,freecell-10-2,4.62,63
hoffmann,FF,freecell-10-3,4.67,63
hoffmann,FF,freecell-10-4,68.550003,91
hoffmann,FF,freecell-10-5,72.970001,141
hoffmann,FF,freecell-11-2,79.699997,74
hoffmann,FF,freecell-11-3,8.8,83
hoffmann,FF,freecell-11-4,1766.810059,108
hoffmann,FF,freecell-12-1,87.459999,142
hoffmann,FF,freecell-12-2,42.360001,88
hoffmann,FF,freecell-12-3,83.410004,110
hoffmann,FF,freecell-13-1,324.309998,161
hoffmann,FF,freecell-13-2,74.410004,110
hoffmann,FF,freecell-13-3,27.83,108
hoffmann,FF,freecell-13-4,71.160004,128
hoffmann,FF,freecell-2-1,0.08,9
hoffmann,FF,freecell-2-2,0.08,8
hoffmann,FF,freecell-2-3,0.07,9
hoffmann,FF,freecell-2-4,0.08,9
hoffmann,FF,freecell-2-5,0.08,9
hoffmann,FF,freecell-3-1,0.24,21
hoffmann,FF,freecell-3-2,0.26,20
hoffmann,FF,freecell-3-3,0.29,20
hoffmann,FF,freecell-3-4,0.2,17
hoffmann,FF,freecell-3-5,0.26,20
hoffmann,FF,freecell-4-1,0.5,28
hoffmann,FF,freecell-4-2,0.9,29
hoffmann,FF,freecell-4-3,0.51,29
hoffmann,FF,freecell-4-4,0.37,23
hoffmann,FF,freecell-4-5,1.19,33
hoffmann,FF,freecell-5-1,1.22,37
hoffmann,FF,freecell-5-2,0.88,40
hoffmann,FF,freecell-5-3,1.5,44
hoffmann,FF,freecell-5-4,0.93,39
hoffmann,FF,freecell-5-5,0.95,35
hoffmann,FF,freecell-6-1,3.21,42
hoffmann,FF,freecell-6-2,1.43,42
hoffmann,FF,freecell-6-3,1.44,47
hoffmann,FF,freecell-6-4,3.05,48
hoffmann,FF,freecell-6-5,2.41,52
hoffmann,FF,freecell-7-1,2.82,48
hoffmann,FF,freecell-7-2,2.67,52
hoffmann,FF,freecell-7-3,2.3,41
hoffmann,FF,freecell-7-4,6.37,56
hoffmann,FF,freecell-7-5,5,59
hoffmann,FF,freecell-8-1,6.66,65
hoffmann,FF,freecell-8-2,131.960007,67
hoffmann,FF,freecell-8-3,2.26,52
hoffmann,FF,freecell-8-4,32.119999,67
hoffmann,FF,freecell-8-5,46.700001,83
hoffmann,FF,freecell-9-1,5.74,73
hoffmann,FF,freecell-9-2,3.06,58
hoffmann,FF,freecell-9-3,3.26,54
hoffmann,FF,freecell-9-4,42.900002,71
hoffmann,FF,freecell-9-5,10.38,89
hsp,HSP2,freecell-10-1,2054.6,97
hsp,HSP2,freecell-10-2,683.73,79
hsp,HSP2,freecell-10-3,466.83,65
hsp,HSP2,freecell-11-2,1256.19,88
hsp,HSP2,freecell-12-2,1936.35,103
hsp,HSP2,freecell-12-3,1189.96,99
hsp,HSP2,freecell-2-1,4.27,9
hsp,HSP2,freecell-2-2,3.6,8
hsp,HSP2,freecell-2-3,4.25,9
hsp,HSP2,freecell-2-4,4.37,8
hsp,HSP2,freecell-2-5,3.98,9
hsp,HSP2,freecell-3-1,18.53,18
hsp,HSP2,freecell-3-2,13.91,15
hsp,HSP2,freecell-3-3,25.85,15
hsp,HSP2,freecell-3-4,39.94,16
hsp,HSP2,freecell-3-5,21.44,17
hsp,HSP2,freecell-4-1,60.5,25
hsp,HSP2,freecell-4-2,71.49,24
hsp,HSP2,freecell-4-3,78.49,31
hsp,HSP2,freecell-4-4,76.41,26
hsp,HSP2,freecell-4-5,48.89,25
hsp,HSP2,freecell-5-1,188.01,33
hsp,HSP2,freecell-5-2,72.49,30
hsp,HSP2,freecell-5-3,123.02,35
hsp,HSP2,freecell-5-4,134.22,29
hsp,HSP2,freecell-5-5,132.61,41
hsp,HSP2,freecell-6-1,132.34,44
hsp,HSP2,freecell-6-2,93.39,37
hsp,HSP2,freecell-6-3,141.84,42
hsp,HSP2,freecell-6-4,389.64,37
hsp,HSP2,freecell-6-5,366.7,46
hsp,HSP2,freecell-7-1,148.77,43
hsp,HSP2,freecell-7-2,166.85,51
hsp,HSP2,freecell-7-3,137.23,39
hsp,HSP2,freecell-7-4,271.06,47
hsp,HSP2,freecell-8-1,753.95,67
hsp,HSP2,freecell-8-2,399.63,55
hsp,HSP2,freecell-8-3,231.8,50
hsp,HSP2,freecell-8-4,871.51,69
hsp,HSP2,freecell-9-2,425.81,68
hsp,HSP2,freecell-9-3,366.12,52
ipp,IPP,freecell-2-1,38.4,9
ipp,IPP,freecell-2-4,34.55,9
ipp,IPP,freecell-2-5,30.11,9
ipp,IPP,freecell-3-3,514.74,14
ipp,IPP,freecell-3-5,905.77,14
soweare,TokenPlan,freecell-2-1,908.31,11
soweare,TokenPlan,freecell-2-3,56.26,10
soweare,TokenPlan,freecell-2-5,444.37,11
stanplan,STAN,freecell-10-1,2.83,140
stanplan,STAN,freecell-10-2,2.37,79
stanplan,STAN,freecell-10-3,2.26,72
stanplan,STAN,freecell-10-4,3.18,157
stanplan,STAN,freecell-11-2,3.22,87
stanplan,STAN,freecell-11-3,3.35,91
stanplan,STAN,freecell-12-4,6.15,236
stanplan,STAN,freecell-2-1,0.04,9
stanplan,STAN,freecell-2-2,0.03,8
stanplan,STAN,freecell-2-3,0.03,8
stanplan,STAN,freecell-2-4,0.03,8
stanplan,STAN,freecell-2-5,0.04,10
stanplan,STAN,freecell-3-1,0.05,16
stanplan,STAN,freecell-3-2,0.07,16
stanplan,STAN,freecell-3-3,0.08,18
stanplan,STAN,freecell-3-4,0.07,14
stanplan,STAN,freecell-3-5,0.06,18
stanplan,STAN,freecell-4-1,0.13,24
stanplan,STAN,freecell-4-2,0.15,22
stanplan,STAN,freecell-4-3,0.14,23
stanplan,STAN,freecell-4-4,0.11,22
stanplan,STAN,freecell-4-5,0.14,25
stanplan,STAN,freecell-5-1,0.27,34
stanplan,STAN,freecell-5-2,0.25,34
stanplan,STAN,freecell-5-3,0.25,29
stanplan,STAN,freecell-5-4,0.24,29
stanplan,STAN,freecell-5-5,0.31,34
stanplan,STAN,freecell-6-1,0.41,42
stanplan,STAN,freecell-6-2,0.55,81
stanplan,STAN,freecell-6-3,0.45,43
stanplan,STAN,freecell-6-4,0.53,52
stanplan,STAN,freecell-6-5,0.51,49
stanplan,STAN,freecell-7-1,0.74,54
stanplan,STAN,freecell-7-2,0.71,52
stanplan,STAN,freecell-7-3,1.24,130
stanplan,STAN,freecell-7-4,0.66,49
stanplan,STAN,freecell-7-5,0.93,88
stanplan,STAN,freecell-8-1,1.05,66
stanplan,STAN,freecell-8-2,1.13,70
stanplan,STAN,freecell-8-3,1.18,81
stanplan,STAN,freecell-8-5,1.25,76
stanplan,STAN,freecell-9-1,1.61,82
stanplan,STAN,freecell-9-2,1.57,76
stanplan,STAN,freecell-9-3,1.65,88
stanplan,STAN,freecell-9-4,1.72,94
stanplan,STAN,freecell-9-5,2.09,135
yrefanid,GRT,freecell-2-1,1.97,9
yrefanid,GRT,freecell-2-4,0.75,8
yrefanid,GRT,freecell-3-1,0.5,20
yrefanid,GRT,freecell-3-2,0.43,17
yrefanid,GRT,freecell-3-3,0.47,20
yrefanid,GRT,freecell-3-4,0.42,14
yrefanid,GRT,freecell-3-5,0.43,18
yrefanid,GRT,freecell-4-1,0.72,32
yrefanid,GRT,freecell-4-2,0.67,23
yrefanid,GRT,freecell-4-3,0.78,28
yrefanid,GRT,freecell-4-4,0.71,29
yrefanid,GRT,freecell-4-5,0.77,35
yrefanid,GRT,freecell-5-1,2.54,42
yrefanid,GRT,freecell-5-2,1.04,30
yrefanid,GRT,freecell-6-2,1.73,43
yrefanid,GRT,freecell-6-2,1.71,43
blackbox,BlackBox,log-x-1,1.079427,27
blackbox,BlackBox,log-x-2,2.997688,32
blackbox,BlackBox,log-x-3,100.624316,73
blackbox,BlackBox,log-x-4,158.382715,72
blackbox,BlackBox,logistics-10-0,167.553946,48
blackbox,BlackBox,logistics-10-1,64.429689,42
blackbox,BlackBox,logistics-11-0,97.239828,48
blackbox,BlackBox,logistics-11-1,170.729444,62
blackbox,BlackBox,logistics-12-0,73.296117,46
blackbox,BlackBox,logistics-12-1,168.582089,72
blackbox,BlackBox,logistics-13-0,334.779719,81
blackbox,BlackBox,logistics-13-1,381.342967,65
blackbox,BlackBox,logistics-14-0,148.916819,62
blackbox,BlackBox,logistics-14-1,272.477886,73
blackbox,BlackBox,logistics-15-0,348.735444,86
blackbox,BlackBox,logistics-15-1,184.115709,75
blackbox,BlackBox,logistics-4-0,0.121805,20
blackbox,BlackBox,logistics-4-1,0.125359,19
blackbox,BlackBox,logistics-4-2,0.122245,15
blackbox,BlackBox,logistics-5-0,0.122588,27
blackbox,BlackBox,logistics-5-1,0.122028,17
blackbox,BlackBox,logistics-5-2,0.027767,8
blackbox,BlackBox,logistics-6-0,0.122336,25
blackbox,BlackBox,logistics-6-1,0.12171,14
blackbox,BlackBox,logistics-6-2,0.122516,26
blackbox,BlackBox,logistics-6-3,0.176191,25
blackbox,BlackBox,logistics-7-0,30.183866,38
blackbox,BlackBox,logistics-7-1,65.36004,47
blackbox,BlackBox,logistics-8-0,3.816731,31
blackbox,BlackBox,logistics-8-1,22.86091,46
blackbox,BlackBox,logistics-9-0,1.243651,36
blackbox,BlackBox,logistics-9-1,0.332162,31
edelkamp,Mips,log-x-1,0.04,26
edelkamp,Mips,log-x-2,0.09,32
edelkamp,Mips,log-x-3,0.53,55
edelkamp,Mips,log-x-4,0.68,59
edelkamp,Mips,logistics-10-0,0.05,48
edelkamp,Mips,logistics-10-1,0.04,42
edelkamp,Mips,logistics-11-0,0.05,49
edelkamp,Mips,logistics-11-1,0.07,66
edelkamp,Mips,logistics-12-0,0.04,43
edelkamp,Mips,logistics-12-1,0.09,75
edelkamp,Mips,logistics-13-0,0.24,82
edelkamp,Mips,logistics-13-1,0.17,67
edelkamp,Mips,logistics-14-0,0.1,58
edelkamp,Mips,logistics-14-1,0.15,76
edelkamp,Mips,logistics-15-0,0.17,82
edelkamp,Mips,logistics-15-1,0.12,69
edelkamp,Mips,logistics-4-0,0.02,20
edelkamp,Mips,logistics-4-1,0.02,19
edelkamp,Mips,logistics-4-2,0.01,15
edelkamp,Mips,logistics-5-0,0.01,27
edelkamp,Mips,logistics-5-1,0.01,17
edelkamp,Mips,logistics-5-2,0.01,8
edelkamp,Mips,logistics-6-0,0.02,25
edelkamp,Mips,logistics-6-1,0.02,14
edelkamp,Mips,logistics-6-2,0.01,26
edelkamp,Mips,logistics-6-3,0.01,25
edelkamp,Mips,logistics-7-0,0.03,39
edelkamp,Mips,logistics-7-1,0.04,47
edelkamp,Mips,logistics-8-0,0.02,31
edelkamp,Mips,logistics-8-1,0.03,46
edelkamp,Mips,logistics-9-0,0.02,36
edelkamp,Mips,logistics-9-1,0.02,30
flin,System-R,log-x-1,3.96,41
flin,System-R,log-x-2,28.38,60
flin,System-R,log-x-3,1605.48,124
flin,System-R,logistics-10-0,1.85,60
flin,System-R,logistics-10-1,2.57,59
flin,System-R,logistics-11-1,3,83
flin,System-R,logistics-12-0,2.37,57
flin,System-R,logistics-12-1,3.32,102
flin,System-R,logistics-13-0,8.57,134
flin,System-R,logistics-13-1,6.76,106
flin,System-R,logistics-14-0,6.58,108
flin,System-R,logistics-14-1,8.55,134
flin,System-R,logistics-15-0,11.57,150
flin,System-R,logistics-15-1,9.74,133
flin,System-R,logistics-4-0,0.56,26
flin,System-R,logistics-4-1,0.58,25
flin,System-R,logistics-4-2,0.56,16
flin,System-R,logistics-5-0,0.63,40
flin,System-R,logistics-5-1,0.57,22
flin,System-R,logistics-5-2,0.55,10
flin,System-R,logistics-6-0,0.64,34
flin,System-R,logistics-6-1,0.55,16
flin,System-R,logistics-6-2,0.63,33
flin,System-R,logistics-6-3,0.6,31
flin,System-R,logistics-7-0,1.11,49
flin,System-R,logistics-7-1,1.21,54
flin,System-R,logistics-8-0,1.01,42
flin,System-R,logistics-8-1,1.31,66
flin,System-R,logistics-9-0,0.96,50
flin,System-R,logistics-9-1,0.93,43
hoffmann,FF,log-x-1,0.03,26
hoffmann,FF,log-x-2,0.09,32
hoffmann,FF,log-x-3,0.32,54
hoffmann,FF,log-x-4,0.62,61
hoffmann,FF,logistics-10-0,0.04,46
hoffmann,FF,logistics-10-1,0.03,42
hoffmann,FF,logistics-11-0,0.04,49
hoffmann,FF,logistics-11-1,0.05,60
hoffmann,FF,logistics-12-0,0.03,42
hoffmann,FF,logistics-12-1,0.05,73
hoffmann,FF,logistics-13-0,0.16,75
hoffmann,FF,logistics-13-1,0.11,66
hoffmann,FF,logistics-14-0,0.06,58
hoffmann,FF,logistics-14-1,0.21,83
hoffmann,FF,logistics-15-0,0.12,82
hoffmann,FF,logistics-15-1,0.09,70
hoffmann,FF,logistics-4-0,0.01,20
hoffmann,FF,logistics-4-1,0.01,19
hoffmann,FF,logistics-4-2,0.02,15
hoffmann,FF,logistics-5-0,0.02,27
hoffmann,FF,logistics-5-1,0.01,17
hoffmann,FF,logistics-5-2,0.01,8
hoffmann,FF,logistics-6-0,0.02,25
hoffmann,FF,logistics-6-1,0.01,14
hoffmann,FF,logistics-6-2,0.02,25
hoffmann,FF,logistics-6-3,0.02,24
hoffmann,FF,logistics-7-0,0.02,36
hoffmann,FF,logistics-7-1,0.03,44
hoffmann,FF,logistics-8-0,0.02,31
hoffmann,FF,logistics-8-1,0.02,44
hoffmann,FF,logistics-9-0,0.02,36
hoffmann,FF,logistics-9-1,0.02,30
hsp,HSP2,log-x-1,0.0959,34
hsp,HSP2,log-x-2,0.4594,36
hsp,HSP2,log-x-3,2.8226,61
hsp,HSP2,log-x-4,5.1578,64
hsp,HSP2,logistics-10-0,0.0703,56
hsp,HSP2,logistics-10-1,0.0658,52
hsp,HSP2,logistics-11-0,0.0833,62
hsp,HSP2,logistics-11-1,0.0887,76
hsp,HSP2,logistics-12-0,0.0886,52
hsp,HSP2,logistics-12-1,0.107,88
hsp,HSP2,logistics-13-0,0.2577,91
hsp,HSP2,logistics-13-1,0.2674,83
hsp,HSP2,logistics-14-0,0.2719,77
hsp,HSP2,logistics-14-1,0.3005,94
hsp,HSP2,logistics-15-0,0.3217,94
hsp,HSP2,logistics-15-1,0.3055,85
hsp,HSP2,logistics-4-0,0.0105,23
hsp,HSP2,logistics-4-1,0.0108,23
hsp,HSP2,logistics-4-2,0.0103,17
hsp,HSP2,logistics-5-0,0.0123,32
hsp,HSP2,logistics-5-1,0.0116,19
hsp,HSP2,logistics-5-2,0.0108,8
hsp,HSP2,logistics-6-0,0.0138,30
hsp,HSP2,logistics-6-1,0.0126,16
hsp,HSP2,logistics-6-2,0.0137,29
hsp,HSP2,logistics-6-3,0.014,30
hsp,HSP2,logistics-7-0,0.0285,47
hsp,HSP2,logistics-7-1,0.0294,54
hsp,HSP2,logistics-8-0,0.0306,39
hsp,HSP2,logistics-8-1,0.0331,53
hsp,HSP2,logistics-9-0,0.0374,49
hsp,HSP2,logistics-9-1,0.0342,34
ipp,IPP,logistics-10-1,67.06,42
ipp,IPP,logistics-12-0,257.29,43
ipp,IPP,logistics-4-0,0.03,20
ipp,IPP,logistics-4-1,0.03,19
ipp,IPP,logistics-4-2,0.03,15
ipp,IPP,logistics-5-0,0.04,27
ipp,IPP,logistics-5-1,0.03,17
ipp,IPP,logistics-5-2,0.02,8
ipp,IPP,logistics-6-0,0.03,25
ipp,IPP,logistics-6-1,0.04,14
ipp,IPP,logistics-6-2,0.03,26
ipp,IPP,logistics-6-3,0.04,25
ipp,IPP,logistics-7-0,5.35,38
ipp,IPP,logistics-7-1,93.17,44
ipp,IPP,logistics-8-0,1.16,31
ipp,IPP,logistics-8-1,4.63,46
ipp,IPP,logistics-9-0,0.28,36
ipp,IPP,logistics-9-1,0.13,31
propplan,PropPlan,logistics-4-0,14.3,20
propplan,PropPlan,logistics-4-1,4.920560748,19
propplan,PropPlan,logistics-4-2,2.367,15
propplan,PropPlan,logistics-5-0,9.843714286,27
propplan,PropPlan,logistics-5-1,3.569285714,17
propplan,PropPlan,logistics-5-2,0.630841122,8
propplan,PropPlan,logistics-6-0,8.679,25
propplan,PropPlan,logistics-6-1,1.841,14
propplan,PropPlan,logistics-6-2,11.31308411,25
propplan,PropPlan,logistics-6-3,10.13551402,24
soweare,TokenPlan,log-x-1,1.41,27
soweare,TokenPlan,log-x-2,8.22,32
soweare,TokenPlan,log-x-3,753.5,56
soweare,TokenPlan,logistics-10-0,73.94,46
soweare,TokenPlan,logistics-10-1,2.93,42
soweare,TokenPlan,logistics-4-0,0.05,20
soweare,TokenPlan,logistics-4-1,0.06,19
soweare,TokenPlan,logistics-4-2,0.06,15
soweare,TokenPlan,logistics-5-0,0.05,27
soweare,TokenPlan,logistics-5-1,0.07,17
soweare,TokenPlan,logistics-5-2,0.01,8
soweare,TokenPlan,logistics-6-0,0.05,25
soweare,TokenPlan,logistics-6-1,0.06,14
soweare,TokenPlan,logistics-6-2,0.06,26
soweare,TokenPlan,logistics-6-3,0.09,24
soweare,TokenPlan,logistics-7-0,1.05,38
soweare,TokenPlan,logistics-7-1,1.06,44
soweare,TokenPlan,logistics-8-0,0.39,31
soweare,TokenPlan,logistics-8-1,0.74,46
soweare,TokenPlan,logistics-9-0,0.37,36
soweare,TokenPlan,logistics-9-1,0.31,31
stanplan,STAN,log-x-1,0.03,26
stanplan,STAN,log-x-2,0.1,32
stanplan,STAN,log-x-3,0.3,54
stanplan,STAN,log-x-4,0.67,58
stanplan,STAN,logistics-10-0,0.03,46
stanplan,STAN,logistics-10-1,0.03,42
stanplan,STAN,logistics-11-0,0.04,49
stanplan,STAN,logistics-11-1,0.08,61
stanplan,STAN,logistics-12-0,0.03,42
stanplan,STAN,logistics-12-1,0.11,68
stanplan,STAN,logistics-13-0,0.24,75
stanplan,STAN,logistics-13-1,0.14,66
stanplan,STAN,logistics-14-0,0.12,59
stanplan,STAN,logistics-14-1,0.22,71
stanplan,STAN,logistics-15-0,0.3,80
stanplan,STAN,logistics-15-1,0.22,68
stanplan,STAN,logistics-4-0,0.01,20
stanplan,STAN,logistics-4-1,0.01,19
stanplan,STAN,logistics-4-2,0.01,15
stanplan,STAN,logistics-5-0,0.01,27
stanplan,STAN,logistics-5-1,0,17
stanplan,STAN,logistics-5-2,0.01,8
stanplan,STAN,logistics-6-0,0.01,25
stanplan,STAN,logistics-6-1,0.01,14
stanplan,STAN,logistics-6-2,0.01,26
stanplan,STAN,logistics-6-9,0.01,25
stanplan,STAN,logistics-7-0,0.02,37
stanplan,STAN,logistics-7-1,0.02,44
stanplan,STAN,logistics-8-0,0.02,31
stanplan,STAN,logistics-8-1,0.03,45
stanplan,STAN,logistics-9-0,0.02,36
stanplan,STAN,logistics-9-1,0.01,30
stoerr,BDDPlan,logistics-4-0,36.04,20
stoerr,BDDPlan,logistics-4-1,33.46,19
stoerr,BDDPlan,logistics-4-2,18.93,15
stoerr,BDDPlan,logistics-5-0,78.75,27
stoerr,BDDPlan,logistics-5-1,25.46,17
stoerr,BDDPlan,logistics-5-2,3.55,8
stoerr,BDDPlan,logistics-6-0,66.27,25
stoerr,BDDPlan,logistics-6-1,15.74,14
stoerr,BDDPlan,logistics-6-2,64.54,25
stoerr,BDDPlan,logistics-6-3,58.94,24
yochan,AltAlt,logistics-10-1,1.358,53
yochan,AltAlt,logistics-11-0,37.791,64
yochan,AltAlt,logistics-12-0,8.976,54
yochan,AltAlt,logistics-14-0,247.686,72
yochan,AltAlt,logistics-4-0,0.057,22
yochan,AltAlt,logistics-4-1,0.04,21
yochan,AltAlt,logistics-4-2,0.034,17
yochan,AltAlt,logistics-5-0,0.04,35
yochan,AltAlt,logistics-5-1,0.037,19
yochan,AltAlt,logistics-5-2,0.033,8
yochan,AltAlt,logistics-6-0,0.052,30
yochan,AltAlt,logistics-6-1,0.037,16
yochan,AltAlt,logistics-6-2,0.05,30
yochan,AltAlt,logistics-6-9,3.01,31
yochan,AltAlt,logistics-7-0,1.176,46
yochan,AltAlt,logistics-7-1,10.142,55
yochan,AltAlt,logistics-8-1,20.918,53
yochan,AltAlt,logistics-9-0,4.195,46
yochan,AltAlt,logistics-9-1,0.229,37
yrefanid,GRT,log-x-1,0.3,28
yrefanid,GRT,log-x-2,2.3,33
yrefanid,GRT,log-x-3,18.67,55
yrefanid,GRT,log-x-4,99.82,63
yrefanid,GRT,logistics-10-0,0.51,46
flin,System-R,logistics-16-0,44.94,175
flin,System-R,logistics-16-1,52.78,170
flin,System-R,logistics-17-0,36.45,170
flin,System-R,logistics-17-1,49.57,178
flin,System-R,logistics-18-0,55.79,227
flin,System-R,logistics-18-1,35.24,147
flin,System-R,logistics-19-0,77.78,180
flin,System-R,logistics-19-1,82.02,163
flin,System-R,logistics-20-0,109.32,221
flin,System-R,logistics-20-1,103.93,200
flin,System-R,logistics-21-0,129.1,224
flin,System-R,logistics-21-1,121.26,210
flin,System-R,logistics-22-0,192.89,219
flin,System-R,logistics-22-1,226.44,234
flin,System-R,logistics-23-0,214.62,237
flin,System-R,logistics-23-1,209.75,209
flin,System-R,logistics-24-0,240.85,278
flin,System-R,logistics-24-1,275.16,293
flin,System-R,logistics-25-0,376.47,350
flin,System-R,logistics-25-1,364.4,352
flin,System-R,logistics-26-0,357.15,335
flin,System-R,logistics-26-1,405.35,370
flin,System-R,logistics-27-0,432.74,359
flin,System-R,logistics-27-1,416.03,339
flin,System-R,logistics-28-0,719.33,424
flin,System-R,logistics-28-1,681.97,372
flin,System-R,logistics-29-0,789.73,461
flin,System-R,logistics-29-1,639.57,365
flin,System-R,logistics-30-0,750.42,439
flin,System-R,logistics-30-1,727.54,447
flin,System-R,logistics-31-0,1168.32,447
flin,System-R,logistics-31-1,1097.8,441
flin,System-R,logistics-32-0,1267.16,468
flin,System-R,logistics-32-1,1260.88,495
flin,System-R,logistics-33-0,1273.96,475
flin,System-R,logistics-33-1,1353.44,509
flin,System-R,logistics-34-0,1834.98,490
flin,System-R,logistics-34-1,1702.92,483
flin,System-R,logistics-35-0,1701.95,460
flin,System-R,logistics-36-0,1811.87,488
flin,System-R,logistics-36-1,1818.38,542
